Tipo,ID,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10,Prop11,Prop12,Prop13
Relacion,CALIFICO,696,96,2010-01-20,1.8,Comentario 80,,,,,,,,
Relacion,CALIFICO,747,365,2020-02-26,5.5,Comentario 247,,,,,,,,
Relacion,CALIFICO,84,913,2013-09-09,9.6,Comentario 131,,,,,,,,
Relacion,CALIFICO,1399,324,2024-09-08,4.5,Comentario 248,,,,,,,,
Relacion,CALIFICO,1115,297,2022-08-05,7.1,Comentario 163,,,,,,,,
Relacion,CALIFICO,1148,326,2021-02-06,7.8,Comentario 197,,,,,,,,
Relacion,CALIFICO,1036,103,2018-09-27,6.2,Comentario 440,,,,,,,,
Relacion,CALIFICO,451,472,2011-11-12,7.0,Comentario 244,,,,,,,,
Relacion,CALIFICO,914,812,2014-03-26,4.0,Comentario 243,,,,,,,,
Relacion,CALIFICO,1174,628,2021-05-03,7.5,Comentario 451,,,,,,,,
Relacion,CALIFICO,1399,363,2022-12-10,5.8,Comentario 105,,,,,,,,
Relacion,CALIFICO,741,118,2013-08-24,2.7,Comentario 159,,,,,,,,
Relacion,CALIFICO,596,216,2018-10-11,3.9,Comentario 174,,,,,,,,
Relacion,CALIFICO,1746,549,2021-08-03,3.6,Comentario 341,,,,,,,,
Relacion,CALIFICO,1433,400,2010-02-10,3.2,Comentario 266,,,,,,,,
Relacion,CALIFICO,403,922,2014-09-22,8.8,Comentario 264,,,,,,,,
Relacion,CALIFICO,307,864,2021-06-30,5.3,Comentario 10,,,,,,,,
Relacion,CALIFICO,733,829,2019-01-29,5.7,Comentario 440,,,,,,,,
Relacion,CALIFICO,1654,401,2023-04-11,6.1,Comentario 71,,,,,,,,
Relacion,CALIFICO,992,762,2011-03-26,1.4,Comentario 243,,,,,,,,
Relacion,CALIFICO,1300,55,2024-06-23,8.8,Comentario 281,,,,,,,,
Relacion,CALIFICO,271,911,2014-11-21,7.3,Comentario 329,,,,,,,,
Relacion,CALIFICO,224,962,2014-12-27,4.4,Comentario 396,,,,,,,,
Relacion,CALIFICO,817,381,2011-01-25,1.3,Comentario 476,,,,,,,,
Relacion,CALIFICO,1370,444,2015-12-06,7.3,Comentario 300,,,,,,,,
Relacion,CALIFICO,1925,501,2012-08-03,4.2,Comentario 212,,,,,,,,
Relacion,CALIFICO,129,508,2015-02-06,1.1,Comentario 269,,,,,,,,
Relacion,CALIFICO,375,841,2023-05-07,5.1,Comentario 292,,,,,,,,
Relacion,CALIFICO,261,945,2014-09-07,4.9,Comentario 489,,,,,,,,
Relacion,CALIFICO,1366,501,2024-05-10,5.3,Comentario 116,,,,,,,,
Relacion,CALIFICO,1888,524,2023-11-07,7.5,Comentario 272,,,,,,,,
Relacion,CALIFICO,325,379,2010-03-06,7.1,Comentario 281,,,,,,,,
Relacion,CALIFICO,1934,669,2011-11-17,4.7,Comentario 459,,,,,,,,
Relacion,CALIFICO,1925,474,2014-02-28,8.6,Comentario 361,,,,,,,,
Relacion,CALIFICO,1168,950,2012-02-02,9.1,Comentario 70,,,,,,,,
Relacion,CALIFICO,556,554,2011-03-26,3.1,Comentario 412,,,,,,,,
Relacion,CALIFICO,461,285,2022-10-05,5.1,Comentario 372,,,,,,,,
Relacion,CALIFICO,222,629,2016-08-30,3.5,Comentario 10,,,,,,,,
Relacion,CALIFICO,446,837,2015-11-28,2.7,Comentario 179,,,,,,,,
Relacion,CALIFICO,1,769,2010-08-27,2.1,Comentario 52,,,,,,,,
Relacion,CALIFICO,1324,332,2010-10-14,5.3,Comentario 87,,,,,,,,
Relacion,CALIFICO,1388,520,2017-05-03,6.8,Comentario 306,,,,,,,,
Relacion,CALIFICO,1910,924,2013-03-10,4.1,Comentario 113,,,,,,,,
Relacion,CALIFICO,573,258,2017-05-05,6.6,Comentario 406,,,,,,,,
Relacion,CALIFICO,784,464,2018-08-01,9.7,Comentario 440,,,,,,,,
Relacion,CALIFICO,447,91,2021-04-27,1.3,Comentario 205,,,,,,,,
Relacion,CALIFICO,1654,76,2024-08-03,4.9,Comentario 475,,,,,,,,
Relacion,CALIFICO,1881,837,2024-04-30,3.7,Comentario 158,,,,,,,,
Relacion,CALIFICO,1914,19,2012-03-19,9.8,Comentario 381,,,,,,,,
Relacion,CALIFICO,200,135,2015-11-01,2.4,Comentario 251,,,,,,,,
Relacion,CALIFICO,1426,132,2016-07-21,8.5,Comentario 435,,,,,,,,
Relacion,CALIFICO,1218,731,2018-01-23,2.5,Comentario 184,,,,,,,,
Relacion,CALIFICO,819,269,2010-11-07,4.8,Comentario 434,,,,,,,,
Relacion,CALIFICO,1324,355,2011-04-09,3.8,Comentario 468,,,,,,,,
Relacion,CALIFICO,981,248,2013-11-28,1.3,Comentario 73,,,,,,,,
Relacion,CALIFICO,1347,274,2012-09-23,2.3,Comentario 171,,,,,,,,
Relacion,CALIFICO,708,993,2012-03-23,4.2,Comentario 308,,,,,,,,
Relacion,CALIFICO,1714,461,2012-11-24,8.2,Comentario 475,,,,,,,,
Relacion,CALIFICO,1915,838,2010-07-17,6.3,Comentario 49,,,,,,,,
Relacion,CALIFICO,1660,699,2017-05-21,4.8,Comentario 451,,,,,,,,
Relacion,CALIFICO,1378,745,2020-02-03,8.8,Comentario 64,,,,,,,,
Relacion,CALIFICO,300,815,2012-02-22,8.2,Comentario 172,,,,,,,,
Relacion,CALIFICO,1351,289,2014-01-18,9.9,Comentario 42,,,,,,,,
Relacion,CALIFICO,1126,87,2024-07-24,2.8,Comentario 416,,,,,,,,
Relacion,CALIFICO,1803,253,2015-07-10,7.3,Comentario 152,,,,,,,,
Relacion,CALIFICO,538,607,2010-01-17,9.4,Comentario 144,,,,,,,,
Relacion,CALIFICO,775,636,2019-10-19,2.4,Comentario 77,,,,,,,,
Relacion,CALIFICO,1159,643,2021-11-13,2.7,Comentario 362,,,,,,,,
Relacion,CALIFICO,249,522,2021-08-30,9.7,Comentario 239,,,,,,,,
Relacion,CALIFICO,1233,690,2021-08-20,6.5,Comentario 442,,,,,,,,
Relacion,CALIFICO,1177,284,2011-01-10,2.2,Comentario 260,,,,,,,,
Relacion,CALIFICO,1670,461,2018-01-24,2.9,Comentario 454,,,,,,,,
Relacion,CALIFICO,1208,328,2019-03-16,6.5,Comentario 239,,,,,,,,
Relacion,CALIFICO,422,983,2021-02-09,4.2,Comentario 224,,,,,,,,
Relacion,CALIFICO,1991,866,2017-01-08,3.7,Comentario 342,,,,,,,,
Relacion,CALIFICO,1937,411,2019-07-01,5.3,Comentario 218,,,,,,,,
Relacion,CALIFICO,1593,200,2019-05-02,5.9,Comentario 15,,,,,,,,
Relacion,CALIFICO,654,657,2021-03-31,7.7,Comentario 199,,,,,,,,
Relacion,CALIFICO,1143,33,2023-02-21,5.8,Comentario 72,,,,,,,,
Relacion,CALIFICO,227,37,2019-10-31,3.5,Comentario 229,,,,,,,,
Relacion,CALIFICO,23,285,2012-03-23,2.1,Comentario 19,,,,,,,,
Relacion,CALIFICO,728,559,2023-01-25,6.6,Comentario 173,,,,,,,,
Relacion,CALIFICO,790,615,2018-07-08,5.9,Comentario 185,,,,,,,,
Relacion,CALIFICO,85,926,2022-04-25,8.7,Comentario 238,,,,,,,,
Relacion,CALIFICO,159,848,2016-02-13,6.7,Comentario 354,,,,,,,,
Relacion,CALIFICO,1728,293,2019-08-23,5.4,Comentario 151,,,,,,,,
Relacion,CALIFICO,1974,539,2023-11-22,4.2,Comentario 408,,,,,,,,
Relacion,CALIFICO,617,502,2022-03-24,3.1,Comentario 466,,,,,,,,
Relacion,CALIFICO,565,816,2015-09-17,2.8,Comentario 40,,,,,,,,
Relacion,CALIFICO,838,183,2014-09-10,1.9,Comentario 43,,,,,,,,
Relacion,CALIFICO,716,820,2015-05-09,7.8,Comentario 303,,,,,,,,
Relacion,CALIFICO,1128,807,2011-07-30,6.9,Comentario 449,,,,,,,,
Relacion,CALIFICO,923,889,2013-06-26,4.9,Comentario 306,,,,,,,,
Relacion,CALIFICO,342,49,2020-06-26,7.1,Comentario 190,,,,,,,,
Relacion,CALIFICO,100,715,2010-10-25,3.0,Comentario 197,,,,,,,,
Relacion,CALIFICO,646,769,2012-02-15,6.1,Comentario 65,,,,,,,,
Relacion,CALIFICO,557,257,2018-12-05,9.5,Comentario 371,,,,,,,,
Relacion,CALIFICO,772,164,2019-06-12,8.0,Comentario 158,,,,,,,,
Relacion,CALIFICO,809,637,2014-10-11,4.0,Comentario 71,,,,,,,,
Relacion,CALIFICO,792,826,2017-10-06,1.3,Comentario 137,,,,,,,,
Relacion,CALIFICO,1975,478,2016-06-11,1.4,Comentario 200,,,,,,,,
Relacion,CALIFICO,6,45,2015-01-22,5.1,Comentario 291,,,,,,,,
Relacion,CALIFICO,77,884,2012-10-19,5.3,Comentario 75,,,,,,,,
Relacion,CALIFICO,603,671,2013-06-19,1.0,Comentario 289,,,,,,,,
Relacion,CALIFICO,1651,724,2010-08-18,8.7,Comentario 164,,,,,,,,
Relacion,CALIFICO,657,405,2012-01-22,6.7,Comentario 63,,,,,,,,
Relacion,CALIFICO,143,773,2020-02-10,5.5,Comentario 107,,,,,,,,
Relacion,CALIFICO,441,693,2022-07-11,8.5,Comentario 166,,,,,,,,
Relacion,CALIFICO,1579,973,2016-10-08,5.9,Comentario 246,,,,,,,,
Relacion,CALIFICO,378,221,2019-07-12,2.8,Comentario 56,,,,,,,,
Relacion,CALIFICO,622,925,2020-05-11,5.8,Comentario 40,,,,,,,,
Relacion,CALIFICO,451,967,2010-01-20,8.9,Comentario 410,,,,,,,,
Relacion,CALIFICO,928,432,2016-10-05,4.4,Comentario 472,,,,,,,,
Relacion,CALIFICO,684,974,2020-09-18,7.6,Comentario 416,,,,,,,,
Relacion,CALIFICO,620,632,2019-04-19,3.8,Comentario 296,,,,,,,,
Relacion,CALIFICO,1701,150,2023-02-26,8.1,Comentario 455,,,,,,,,
Relacion,CALIFICO,1187,426,2017-05-13,2.3,Comentario 176,,,,,,,,
Relacion,CALIFICO,1290,926,2018-06-19,2.4,Comentario 359,,,,,,,,
Relacion,CALIFICO,1868,672,2024-11-20,1.1,Comentario 401,,,,,,,,
Relacion,CALIFICO,1963,405,2019-05-22,3.8,Comentario 58,,,,,,,,
Relacion,CALIFICO,1136,816,2012-10-30,5.5,Comentario 194,,,,,,,,
Relacion,CALIFICO,350,760,2023-10-10,9.0,Comentario 274,,,,,,,,
Relacion,CALIFICO,1920,929,2020-06-20,4.8,Comentario 380,,,,,,,,
Relacion,CALIFICO,257,757,2023-02-23,8.4,Comentario 46,,,,,,,,
Relacion,CALIFICO,1228,779,2015-02-25,4.0,Comentario 335,,,,,,,,
Relacion,CALIFICO,136,357,2018-11-10,6.9,Comentario 237,,,,,,,,
Relacion,CALIFICO,428,971,2016-01-21,2.9,Comentario 399,,,,,,,,
Relacion,CALIFICO,1883,396,2012-09-04,9.5,Comentario 25,,,,,,,,
Relacion,CALIFICO,1268,521,2021-11-23,5.2,Comentario 5,,,,,,,,
Relacion,CALIFICO,405,815,2012-10-31,7.7,Comentario 475,,,,,,,,
Relacion,CALIFICO,537,611,2016-11-03,9.7,Comentario 445,,,,,,,,
Relacion,CALIFICO,652,524,2010-07-27,1.5,Comentario 56,,,,,,,,
Relacion,CALIFICO,1791,630,2020-06-24,5.5,Comentario 439,,,,,,,,
Relacion,CALIFICO,537,558,2015-03-29,7.7,Comentario 385,,,,,,,,
Relacion,CALIFICO,589,10,2024-11-12,7.3,Comentario 64,,,,,,,,
Relacion,CALIFICO,1461,203,2020-11-20,3.3,Comentario 195,,,,,,,,
Relacion,CALIFICO,608,537,2010-03-04,7.2,Comentario 201,,,,,,,,
Relacion,CALIFICO,160,399,2011-07-18,2.0,Comentario 300,,,,,,,,
Relacion,CALIFICO,1430,171,2014-12-03,6.8,Comentario 302,,,,,,,,
Relacion,CALIFICO,1150,389,2022-07-02,2.2,Comentario 455,,,,,,,,
Relacion,CALIFICO,617,305,2022-06-29,5.0,Comentario 277,,,,,,,,
Relacion,CALIFICO,459,210,2015-12-24,1.2,Comentario 205,,,,,,,,
Relacion,CALIFICO,447,336,2021-02-21,1.0,Comentario 131,,,,,,,,
Relacion,CALIFICO,487,386,2018-11-29,9.1,Comentario 474,,,,,,,,
Relacion,CALIFICO,640,268,2023-08-06,4.8,Comentario 492,,,,,,,,
Relacion,CALIFICO,933,835,2023-06-02,7.9,Comentario 105,,,,,,,,
Relacion,CALIFICO,1055,951,2019-08-09,9.5,Comentario 20,,,,,,,,
Relacion,CALIFICO,1119,50,2011-06-16,7.3,Comentario 151,,,,,,,,
Relacion,CALIFICO,969,316,2020-10-26,9.3,Comentario 206,,,,,,,,
Relacion,CALIFICO,1022,875,2022-02-03,2.8,Comentario 304,,,,,,,,
Relacion,CALIFICO,1463,314,2022-07-01,2.3,Comentario 285,,,,,,,,
Relacion,CALIFICO,80,979,2014-12-13,2.4,Comentario 200,,,,,,,,
Relacion,CALIFICO,1953,807,2010-06-24,8.1,Comentario 95,,,,,,,,
Relacion,CALIFICO,863,946,2017-01-30,2.9,Comentario 88,,,,,,,,
Relacion,CALIFICO,1203,318,2020-09-15,6.7,Comentario 64,,,,,,,,
Relacion,CALIFICO,1126,495,2013-07-14,3.2,Comentario 130,,,,,,,,
Relacion,CALIFICO,1748,779,2024-03-05,2.8,Comentario 372,,,,,,,,
Relacion,CALIFICO,1013,507,2024-12-23,7.3,Comentario 7,,,,,,,,
Relacion,CALIFICO,1156,651,2015-08-03,8.6,Comentario 202,,,,,,,,
Relacion,CALIFICO,1973,336,2010-09-04,2.8,Comentario 163,,,,,,,,
Relacion,CALIFICO,1635,243,2012-01-01,5.6,Comentario 487,,,,,,,,
Relacion,CALIFICO,406,245,2015-06-10,4.3,Comentario 200,,,,,,,,
Relacion,CALIFICO,337,672,2022-03-23,1.4,Comentario 428,,,,,,,,
Relacion,CALIFICO,906,790,2013-04-11,3.7,Comentario 207,,,,,,,,
Relacion,CALIFICO,1233,342,2010-03-20,9.0,Comentario 147,,,,,,,,
Relacion,CALIFICO,719,633,2024-04-12,1.1,Comentario 423,,,,,,,,
Relacion,CALIFICO,641,932,2013-05-05,9.9,Comentario 90,,,,,,,,
Relacion,CALIFICO,1616,329,2018-03-21,7.4,Comentario 370,,,,,,,,
Relacion,CALIFICO,336,129,2014-12-15,7.2,Comentario 316,,,,,,,,
Relacion,CALIFICO,1602,389,2018-11-17,7.1,Comentario 248,,,,,,,,
Relacion,CALIFICO,1266,638,2013-04-24,10.0,Comentario 314,,,,,,,,
Relacion,CALIFICO,574,544,2015-01-25,5.9,Comentario 155,,,,,,,,
Relacion,CALIFICO,1849,426,2013-01-07,9.5,Comentario 255,,,,,,,,
Relacion,CALIFICO,933,104,2013-09-29,5.5,Comentario 104,,,,,,,,
Relacion,CALIFICO,1290,435,2011-02-13,6.7,Comentario 477,,,,,,,,
Relacion,CALIFICO,1495,904,2013-05-29,8.0,Comentario 253,,,,,,,,
Relacion,CALIFICO,270,80,2020-12-10,8.0,Comentario 263,,,,,,,,
Relacion,CALIFICO,646,552,2018-05-07,7.6,Comentario 290,,,,,,,,
Relacion,CALIFICO,1293,135,2017-05-29,3.8,Comentario 214,,,,,,,,
Relacion,CALIFICO,982,182,2018-05-30,6.2,Comentario 411,,,,,,,,
Relacion,CALIFICO,1729,393,2019-12-19,4.1,Comentario 221,,,,,,,,
Relacion,CALIFICO,482,747,2017-03-30,2.2,Comentario 76,,,,,,,,
Relacion,CALIFICO,1952,604,2018-10-29,7.9,Comentario 284,,,,,,,,
Relacion,CALIFICO,165,229,2010-10-17,5.0,Comentario 421,,,,,,,,
Relacion,CALIFICO,1474,70,2021-05-02,2.9,Comentario 488,,,,,,,,
Relacion,CALIFICO,827,668,2014-11-07,7.6,Comentario 106,,,,,,,,
Relacion,CALIFICO,1840,553,2010-08-17,4.6,Comentario 340,,,,,,,,
Relacion,CALIFICO,1089,140,2021-05-31,7.0,Comentario 496,,,,,,,,
Relacion,CALIFICO,423,672,2016-01-12,6.9,Comentario 235,,,,,,,,
Relacion,CALIFICO,1870,404,2015-05-08,7.4,Comentario 450,,,,,,,,
Relacion,CALIFICO,81,239,2021-12-27,5.0,Comentario 121,,,,,,,,
Relacion,CALIFICO,1670,440,2011-12-13,8.2,Comentario 304,,,,,,,,
Relacion,CALIFICO,43,465,2022-02-19,7.3,Comentario 259,,,,,,,,
Relacion,CALIFICO,469,852,2016-10-17,7.1,Comentario 298,,,,,,,,
Relacion,CALIFICO,638,643,2014-01-23,8.8,Comentario 56,,,,,,,,
Relacion,CALIFICO,1512,265,2024-09-14,5.1,Comentario 94,,,,,,,,
Relacion,CALIFICO,1155,175,2016-01-04,3.0,Comentario 312,,,,,,,,
Relacion,CALIFICO,172,380,2018-02-11,6.5,Comentario 65,,,,,,,,
Relacion,CALIFICO,1714,275,2019-07-29,4.9,Comentario 236,,,,,,,,
Relacion,CALIFICO,1274,582,2023-03-06,4.2,Comentario 498,,,,,,,,
Relacion,CALIFICO,689,728,2022-10-05,1.4,Comentario 333,,,,,,,,
Relacion,CALIFICO,655,533,2024-05-26,3.3,Comentario 60,,,,,,,,
Relacion,CALIFICO,1842,498,2021-10-11,9.2,Comentario 278,,,,,,,,
Relacion,CALIFICO,1917,161,2015-01-19,6.2,Comentario 17,,,,,,,,
Relacion,CALIFICO,1490,408,2011-06-08,8.1,Comentario 398,,,,,,,,
Relacion,CALIFICO,405,135,2015-04-20,7.7,Comentario 157,,,,,,,,
Relacion,CALIFICO,1523,59,2010-10-20,1.6,Comentario 79,,,,,,,,
Relacion,CALIFICO,1546,82,2017-10-05,7.0,Comentario 356,,,,,,,,
Relacion,CALIFICO,742,230,2016-12-20,3.6,Comentario 108,,,,,,,,
Relacion,CALIFICO,1590,447,2016-08-05,5.7,Comentario 186,,,,,,,,
Relacion,CALIFICO,77,293,2017-03-01,9.6,Comentario 18,,,,,,,,
Relacion,CALIFICO,857,282,2016-10-31,6.1,Comentario 338,,,,,,,,
Relacion,CALIFICO,1043,719,2020-04-16,4.7,Comentario 500,,,,,,,,
Relacion,CALIFICO,1380,224,2011-01-12,8.0,Comentario 424,,,,,,,,
Relacion,CALIFICO,1768,681,2024-02-23,9.3,Comentario 303,,,,,,,,
Relacion,CALIFICO,306,696,2010-07-21,6.0,Comentario 413,,,,,,,,
Relacion,CALIFICO,693,484,2022-08-29,4.5,Comentario 182,,,,,,,,
Relacion,CALIFICO,1183,289,2021-02-07,8.9,Comentario 215,,,,,,,,
Relacion,CALIFICO,1328,401,2016-10-09,4.0,Comentario 413,,,,,,,,
Relacion,CALIFICO,1218,803,2024-01-08,4.2,Comentario 400,,,,,,,,
Relacion,CALIFICO,1637,38,2010-08-08,2.0,Comentario 122,,,,,,,,
Relacion,CALIFICO,1611,378,2024-05-31,3.0,Comentario 8,,,,,,,,
Relacion,CALIFICO,1930,678,2013-08-24,7.0,Comentario 292,,,,,,,,
Relacion,CALIFICO,764,499,2024-10-06,1.2,Comentario 255,,,,,,,,
Relacion,CALIFICO,1404,321,2018-02-18,4.1,Comentario 268,,,,,,,,
Relacion,CALIFICO,980,257,2020-06-06,4.4,Comentario 214,,,,,,,,
Relacion,CALIFICO,1045,859,2011-04-13,1.7,Comentario 64,,,,,,,,
Relacion,CALIFICO,1400,804,2024-09-25,7.4,Comentario 399,,,,,,,,
Relacion,CALIFICO,1802,715,2017-02-07,8.8,Comentario 451,,,,,,,,
Relacion,CALIFICO,543,59,2021-01-23,1.7,Comentario 488,,,,,,,,
Relacion,CALIFICO,1219,492,2012-09-25,6.4,Comentario 63,,,,,,,,
Relacion,CALIFICO,1444,843,2011-01-16,5.1,Comentario 107,,,,,,,,
Relacion,CALIFICO,1384,189,2018-07-18,8.4,Comentario 483,,,,,,,,
Relacion,CALIFICO,986,946,2013-05-10,5.9,Comentario 158,,,,,,,,
Relacion,CALIFICO,1842,627,2010-11-20,6.2,Comentario 145,,,,,,,,
Relacion,CALIFICO,266,987,2024-02-25,6.8,Comentario 379,,,,,,,,
Relacion,CALIFICO,1410,609,2021-12-20,9.9,Comentario 92,,,,,,,,
Relacion,CALIFICO,1576,654,2018-11-08,2.6,Comentario 75,,,,,,,,
Relacion,CALIFICO,188,756,2018-06-27,9.2,Comentario 68,,,,,,,,
Relacion,CALIFICO,275,337,2020-05-29,1.5,Comentario 66,,,,,,,,
Relacion,CALIFICO,923,98,2015-07-07,9.8,Comentario 34,,,,,,,,
Relacion,CALIFICO,1423,947,2017-07-16,6.1,Comentario 170,,,,,,,,
Relacion,CALIFICO,808,109,2013-03-03,9.9,Comentario 251,,,,,,,,
Relacion,CALIFICO,738,958,2024-07-31,7.5,Comentario 354,,,,,,,,
Relacion,CALIFICO,1454,17,2016-04-02,8.9,Comentario 156,,,,,,,,
Relacion,CALIFICO,1699,851,2022-10-28,2.7,Comentario 155,,,,,,,,
Relacion,CALIFICO,1927,424,2018-01-07,3.5,Comentario 88,,,,,,,,
Relacion,CALIFICO,1049,850,2011-06-11,5.9,Comentario 20,,,,,,,,
Relacion,CALIFICO,1791,196,2020-02-27,1.7,Comentario 215,,,,,,,,
Relacion,CALIFICO,582,337,2023-05-30,3.2,Comentario 451,,,,,,,,
Relacion,CALIFICO,221,134,2013-10-26,8.1,Comentario 129,,,,,,,,
Relacion,CALIFICO,1754,63,2023-10-26,5.8,Comentario 283,,,,,,,,
Relacion,CALIFICO,488,609,2017-11-17,9.4,Comentario 163,,,,,,,,
Relacion,CALIFICO,1656,495,2024-05-01,9.4,Comentario 192,,,,,,,,
Relacion,CALIFICO,826,419,2012-05-10,8.6,Comentario 304,,,,,,,,
Relacion,CALIFICO,621,351,2013-11-18,1.9,Comentario 144,,,,,,,,
Relacion,CALIFICO,541,436,2024-03-25,9.1,Comentario 109,,,,,,,,
Relacion,CALIFICO,561,26,2024-02-12,8.1,Comentario 241,,,,,,,,
Relacion,CALIFICO,1899,613,2023-04-22,5.7,Comentario 422,,,,,,,,
Relacion,CALIFICO,1844,404,2024-02-16,3.0,Comentario 42,,,,,,,,
Relacion,CALIFICO,1753,413,2013-11-22,4.8,Comentario 433,,,,,,,,
Relacion,CALIFICO,1727,802,2013-12-06,1.1,Comentario 4,,,,,,,,
Relacion,CALIFICO,497,501,2020-03-17,5.4,Comentario 431,,,,,,,,
Relacion,CALIFICO,17,727,2014-02-28,9.1,Comentario 337,,,,,,,,
Relacion,CALIFICO,1073,454,2021-02-14,3.2,Comentario 433,,,,,,,,
Relacion,CALIFICO,1481,954,2022-05-04,9.2,Comentario 348,,,,,,,,
Relacion,CALIFICO,1258,381,2020-07-27,1.2,Comentario 251,,,,,,,,
Relacion,CALIFICO,325,857,2013-02-12,1.9,Comentario 146,,,,,,,,
Relacion,CALIFICO,932,843,2010-06-10,3.3,Comentario 469,,,,,,,,
Relacion,CALIFICO,214,118,2024-07-30,7.6,Comentario 206,,,,,,,,
Relacion,CALIFICO,397,581,2011-08-30,1.1,Comentario 330,,,,,,,,
Relacion,CALIFICO,315,88,2016-12-12,1.4,Comentario 139,,,,,,,,
Relacion,CALIFICO,1441,4,2019-02-15,5.3,Comentario 427,,,,,,,,
Relacion,CALIFICO,1031,606,2019-11-27,6.8,Comentario 468,,,,,,,,
Relacion,CALIFICO,1112,686,2021-04-05,3.7,Comentario 202,,,,,,,,
Relacion,CALIFICO,1961,444,2011-07-22,7.4,Comentario 279,,,,,,,,
Relacion,CALIFICO,536,238,2021-06-12,4.8,Comentario 140,,,,,,,,
Relacion,CALIFICO,1977,846,2024-05-16,6.3,Comentario 215,,,,,,,,
Relacion,CALIFICO,887,913,2010-03-30,4.3,Comentario 192,,,,,,,,
Relacion,CALIFICO,1670,630,2010-03-19,9.3,Comentario 56,,,,,,,,
Relacion,CALIFICO,1221,980,2013-08-28,4.2,Comentario 147,,,,,,,,
Relacion,CALIFICO,28,847,2019-04-13,3.4,Comentario 467,,,,,,,,
Relacion,CALIFICO,1752,187,2017-12-25,4.8,Comentario 146,,,,,,,,
Relacion,CALIFICO,186,670,2011-02-26,7.7,Comentario 393,,,,,,,,
Relacion,CALIFICO,869,236,2019-09-23,3.9,Comentario 152,,,,,,,,
Relacion,CALIFICO,114,95,2011-09-23,1.4,Comentario 274,,,,,,,,
Relacion,CALIFICO,892,266,2015-04-10,2.3,Comentario 126,,,,,,,,
Relacion,CALIFICO,1685,388,2022-10-07,7.4,Comentario 375,,,,,,,,
Relacion,CALIFICO,279,704,2014-04-18,2.5,Comentario 121,,,,,,,,
Relacion,CALIFICO,1657,815,2018-07-01,9.1,Comentario 71,,,,,,,,
Relacion,CALIFICO,144,455,2024-07-21,3.6,Comentario 40,,,,,,,,
Relacion,CALIFICO,957,614,2015-05-02,5.9,Comentario 288,,,,,,,,
Relacion,CALIFICO,1900,907,2012-10-15,1.5,Comentario 137,,,,,,,,
Relacion,CALIFICO,593,230,2014-02-13,5.7,Comentario 250,,,,,,,,
Relacion,CALIFICO,194,181,2010-09-05,4.0,Comentario 76,,,,,,,,
Relacion,CALIFICO,908,408,2012-02-03,4.1,Comentario 129,,,,,,,,
Relacion,CALIFICO,742,316,2022-12-09,7.9,Comentario 154,,,,,,,,
Relacion,CALIFICO,263,45,2024-08-07,4.5,Comentario 401,,,,,,,,
Relacion,CALIFICO,1574,568,2015-06-14,2.5,Comentario 375,,,,,,,,
Relacion,CALIFICO,312,817,2013-06-05,9.8,Comentario 437,,,,,,,,
Relacion,CALIFICO,1596,519,2023-03-30,9.2,Comentario 257,,,,,,,,
Relacion,CALIFICO,21,161,2015-02-12,2.8,Comentario 91,,,,,,,,
Relacion,CALIFICO,1997,428,2018-11-09,3.1,Comentario 356,,,,,,,,
Relacion,CALIFICO,1529,375,2014-11-18,2.8,Comentario 30,,,,,,,,
Relacion,CALIFICO,678,869,2016-11-25,7.8,Comentario 7,,,,,,,,
Relacion,CALIFICO,1248,596,2011-05-11,1.0,Comentario 170,,,,,,,,
Relacion,CALIFICO,961,297,2023-05-07,2.3,Comentario 145,,,,,,,,
Relacion,CALIFICO,925,476,2010-01-05,1.6,Comentario 274,,,,,,,,
Relacion,CALIFICO,1897,333,2011-06-27,2.1,Comentario 377,,,,,,,,
Relacion,CALIFICO,1322,767,2017-02-20,3.0,Comentario 41,,,,,,,,
Relacion,CALIFICO,897,849,2018-02-14,5.5,Comentario 496,,,,,,,,
Relacion,CALIFICO,1020,860,2017-08-28,9.0,Comentario 81,,,,,,,,
Relacion,CALIFICO,824,975,2010-12-26,8.0,Comentario 25,,,,,,,,
Relacion,CALIFICO,1909,328,2024-04-23,6.5,Comentario 444,,,,,,,,
Relacion,CALIFICO,1485,741,2017-12-22,3.9,Comentario 166,,,,,,,,
Relacion,CALIFICO,1178,155,2023-02-28,5.3,Comentario 402,,,,,,,,
Relacion,CALIFICO,456,946,2023-11-29,9.9,Comentario 109,,,,,,,,
Relacion,CALIFICO,1989,269,2021-11-30,1.5,Comentario 305,,,,,,,,
Relacion,CALIFICO,679,10,2020-01-24,6.7,Comentario 264,,,,,,,,
Relacion,CALIFICO,746,744,2018-08-15,8.2,Comentario 199,,,,,,,,
Relacion,CALIFICO,734,696,2013-09-08,8.6,Comentario 86,,,,,,,,
Relacion,CALIFICO,1969,287,2017-06-30,1.6,Comentario 457,,,,,,,,
Relacion,CALIFICO,1152,24,2011-10-28,3.2,Comentario 105,,,,,,,,
Relacion,CALIFICO,337,129,2021-05-05,5.5,Comentario 307,,,,,,,,
Relacion,CALIFICO,750,921,2020-07-10,9.1,Comentario 6,,,,,,,,
Relacion,CALIFICO,1243,59,2023-02-26,1.2,Comentario 207,,,,,,,,
Relacion,CALIFICO,99,446,2014-11-17,9.0,Comentario 29,,,,,,,,
